Four Months' Hand Labour.,1,,
"Five Years' Penal Servitude, And",1,,
Four Months' Hard,1,,
Four Years On The Fifth Count (Charging The Obtaining From Mrs. Townsend),1,,
"Fisher, Five Months' Hard Labour",1,,
"Five Years' Penal Servitude, And The Court Made An Order Of Judicial Sepearation",1,,
"Five Years' Penal Servitude Each, To Run Concurrently;",1,,
"Five Years' Penal Servitude, And To Complete His Former Sentence",1,,
Fitteen Months' Imprisonment.,1,,
Four Years Penal Servituded,1,,
"Five Days' Imprisonment, And To Pay The Taxed Costs Of The Prosecution.",1,,
"Five Years' Penal Servitude, Concurrent With The Sentence Of May 11;",1,,
"Five Days' Imprisonment, Entitling Prisoner To Be Immediately Discharged",1,,
"Five Years' Penal Servitude, Having One Year And One Month Of His Former Sentence To Serve",1,,
"Five Years' Penal Servitude For Each Offence, Making Fifteen Years",1,,
"Five Years' Penal Servitude, Having Part Of Her Former Sentence Still To Serve",1,,
Five Months' Hard Labour;,1,,
"Five Years' Penal Servitude, Having Still To Serve His Time Under A Sentence Of Three Years' Penal Servitude",1,,
"Finlayson, Twelve Month'S Hard Labour.",1,,
"Five Years' Penal Servitude, To Be Concurrent With The Remainder Of His Unexpired Sentence",1,,
Five Years' Penal Servitude For The Attack,1,,
"Five Years' Penal Servitude, To Commence After The Expiration Of His Present Sentence",1,,
Five Years' Penal Servitude For The False Pretences.,1,,
"Five Years' Penal Servitude, To Run Concurrent With Hit Former Sentence",1,,
"Five Years' Penal Servitude For The Perjury And Three Years' Penal Servitude For The Subornation Of Perjury, To Run Consecutively,",1,,
Five Fears Penal Servitude.,1,,
Four Months' Hard Labour On The First And Second Counts,1,,
Five Years In A—Reformatory,1,,
Four Months' Hard Labour On The Whole Indictment,1,,
"Four Years' Penal Servitude, To Include The Remanet Of The Previous Sentence",1,,
Five Years' Penal Servitude For Wounding,1,,
Four Years' Penal Servitude; And,1,,
"Four Months' Hard Labour, Being Two Months On Each Case",1,,
Five Years' Penal Servitude. And,1,,
"Four Months' Hard Labour, To Run Consecutively",1,,
Four Years' Penal Servitude. The,1,,
Five Years' Penal Servitude From The Former Conviction,1,,
Four Years' Penal Servituds.,1,,
"Five Years' Penal Servitude In Each Case, To Run Concurrently",1,,
Five Years' Penal Servitude. The Court And Jury Commended The Conduct Of Sergeant White,1,,
Four Months' Hard: Labour.,1,,
Four Yews Penal Servitude.,1,,
Five Years' Penal Servitude In Greenfield'S Case,1,,
Four. Months' Imprisonment,1,,
Five Years' Penal Servitude In Respect Of Offence Of Possessing Mould;,1,,
Five Years More In Penal Servitude.,1,,
Four Months' Imprismment.,1,,
Fourteen Days In A Reformatory,1,,
Five Year'S Penal Servituds,1,,
Fourteen Days In The Second Division.,1,,
Five Years' Penal Servitude On Each Indictment (To Run Concurrently).,1,,
Fourteen Days Without Hard Labour.,1,,
"Five Years' Penal Servitude On Each Indictment For Stealing, To Run Concurrently, But Not To Commence Till The Expiration Of The Sentence For Maiming.",1,,
Five Years' Penal Servitude. There Was Another Indictment Against The Prisoner For Non-Delivery Of Letters,1,,
Four Months' Imprisonment In Second Division.,1,,
Five Years' Penal Servitude. There Were Other Indictments Against George Hare,1,,
Four Months' Imprisonment In The Second Division,1,,
Five Years' Penal Servitude. There Were Other Indictments For Forgery Against The Prisoner,1,,
"Five Years' Penal Servitude On Each Indictment, The Two Sentences To Run Concurrently.",1,,
Fourteen Days' Without Hard Labour.,1,,
Five Year*' Penal Servitude.,1,,
Fourteen Months Hard Labour.,1,,
Four Months' Imprisonment With Suitable Hard Labour,1,,
Five Years' Penal Servitudue.,1,,
Five Yearn' Penal Servitude.,1,,
Five Years' Penal Serviude,1,,
Five Years 7 Penal Servitude.,1,,
Fourteen Months' Imprisonment Each,1,,
"Four Months' Imprisonment,",1,,
Fourteen Mouths' Hard Labour.,1,,
"Four Months' Imprisonment, Concurrent With His Former Sentence",1,,
Fourteen Year' Penal Servitude,1,,
Five Years' Penal Servitude On Each Indictment; To Run Concurrently.,1,,
Fourteen Years Penal Servitude:,1,,
Five Months' Imprisonment,1,,
Five Years' Penal Servtude.,1,,
"Four Months' Imprisonment, Second Division, In Respect Of Each Offence, To Run Concurrently.",1,,
"Five Previous Convictions Were Proved Against Him,—Six Months' Hard Labour.",1,,
"Four Months' Imprisonment, Second Division, On Each Indictment, To Run Concurrently.",1,,
Five Years' Penal' Servitude.,1,,
"Four Months' Imprisonment, Second Division;",1,,
Five Years' Penal'Servitude.,1,,
"Five Years' Penal Servitude On First, And Five Years' Penal Servitude On The Second Count (Consecutive Sentences)— In All Ten Years' Penal Servitude.",1,,
"Frederick Barrow, Who Is Too Old To Be Sent To A Reformatory, Was Sentenced To Two Months' Imprisonment",1,,
"Four Months' Imprisonment, To Commence After The Expiration Of His Former Sentence",1,,
"Gaskell, Nine Months' Hard Labour;",1,,
"Four Months' Imprisonment, With Such Hard Labour As He Is Capable Of Performing",1,,
"Gigg, 18 Months Under The Borstal System",1,,
"Four Months' Imprisonment, With Such Labour As Is Suitable To Their Condition",1,,
"Grant, 18 Months, Hard Labour.",1,,
"Four Months' Imprisonment, Without Hard Labour, And To Pay The Costs Of The Prosecution.",1,,
Five Years Penal Servitude On This Indictment,1,,
Five Years' Penal Servitude On The Eighth Count,1,,
"Had You Been A Sane Man The Sentence Of The Court Would Have Been That You Should Be Kept In Penal Servitude For Twenty Years, And That Is The Sentence Which I Pronounce",1,,
Four Months' Imprisonment. And,1,,
"Harrison, 12 Months' Hard Labour",1,,
Four Months' Imprisonment. Second Division,1,,
"Hart 12 Months, Each With Hard Labour.",1,,
Four Months' Imprisonment. There Was Another Indictment Against The Prisoner,1,,
"Five Years Penal Servitude,",1,,
Four Months' In Second Division.,1,,
Five Years Penal Servitude; And,1,,
Five Days'Imprisonment.,1,,
He Further Pleaded Guilty To A Previous Conviction For A Like Offence—Eighteen Months' Imprisonment,1,,
Four Months' In The Second Division.,1,,
He Had Been A Month In Custody—Five Months' Hard Labour.,1,,
"Four Months' Without Hard Labour, Being In, Bad Health",1,,
He Had Been Several Times Convicted Of Drunkenness And Of Wanton Driving And Cruelty To Horses.—Twelve Months' Hard Labour,1,,
"Five Months' Imprisonment In The Second Division, Having Been A Month In Prison",1,,
"He Had To Sentence Him To Three Days' Imprisonment, And As He Had Had That He Would Be Discharged, With His Lordship'S Very Great Sympathy.",1,,
Four Months'Imprisonment.,1,,
He Received A Good Character And A Witness Engaged To Employ Him).—Three Months' Imprisonment,1,,
"Four Months"" Hard Labour",1,,
He Received A Good Character—Eight Months' Hard Labour.,1,,
"Four Months"" Hard Labour To Run Concurrently With The Sentence Passed At Kingston",1,,
He Received A Good Character—Three Years Penal Servitude.,1,,
"Four Months"" Hard Labour.",1,,
He Received A Good Character—Two Months' Hard Labour.,1,,
Four Other Convictions Were Proved Against Him.—Seven Years' Penal Servitude.,1,,
He Received A Good Character. Five Days' Imprisonment.,1,,
Four Pears' Penal Servitude.,1,,
He Received A Good Character. Nine Months' Hard Labour.,1,,
Five Years' Penal Servitude On The First Indictment.,1,,
He Received A Good Character. Three Months' Without Hard Labour.,1,,
Four Teari Penal Servitude.,1,,
Five Years'* Penal Servitude.,1,,
"Five Months' Imprisonment, Prisoner Having Been In Custody Over A Month",1,,
He Received A Good Character.—Five Years Penal Servitude.,1,,
"Five Years' Penal Servitude On The Present Indictment, To Run Concurrently.",1,,
Five Years'Penal Servitude,1,,
Four Tears Penal Servitude. (The Prisoner Was Out Upon A Ticket Of Leave,1,,
He Received A Good Character.—Four Years Penal Servitude.,1,,
Four Tears' Penal Servitude,1,,
He Received A Good Character.—Seven Years' Penal Servitude.,1,,
Five Years' Penal Servitude On The Seventh Count,1,,
He Received A Good Character.—Six Months' Imprisonment,1,,
Four Tears' Ptnal Servitude,1,,
Five Tear'S Penal Servitude.,1,,
Four Weeks Without Hard Labour.,1,,
Five Years Penal' Servitude.,1,,
Five Years' Penal Servitude On Till Counts Relating To Mrs. Miller,1,,
"Fountain, 12 Months' Hard Labour",1,,
Four 'Months' Hard Labour.,1,,
Confined Two Months—,1,,
"Fifteen Days In Holloway,",1,,
Eighteen Months* Hard Labour.,1,,
"Eight, Months' Imprisonment.",1,,
Fifteen Months' Hard Labour. He Had Been Four Times Convicted Of Assault,1,,
Eighteeen Months' Hard Labour.,1,,
Eighteen Months' Imprisonment. There Was Another Case Against The Prisoner,1,,
"Confined Two Years Without Hard Labour, Being Ill",1,,
Eigltieen Months Hard Labour.,1,,
Eighteen Calendar Months' Hard Labour,1,,
Fifteen Months In The Second Division.,1,,
Eighteen Calender Months' Hard Labour.,1,,
"Fifteen Months' Imprisonment, Second Division;",1,,
Eight Months,1,,
Eight Years'Penal Servitude.,1,,
Confined Two Months; One Month Solitary,1,,
Eighteen Months'.,1,,
Confined Two Months. - One Week Solitary,1,,
Eighteen Years Penal Servitude,1,,
Confined Two Months.—Penitentiary.,1,,
Eleven Months' Imprisonment.,1,,
"Confined Two Months, The Last Week In Each Month Solitary",1,,
Conined Nine Month,1,,
"Eighteen Month, Imprisonment.",1,,
Crawley To Two Years Less One Week,1,,
Eighteen Month? Hard Labour.,1,,
"Eight Years' Penal Servitude From His Conviction Last Session In The Former Case,",1,,
Eighteen Month? Imprisonment.,1,,
Fifteen Months* Hard Labour.,1,,
Eighteen Month.' Imprisonment.,1,,
"Duck, Two Years' Imprisonment Under Borstal Treatment.",1,,
Eighteen Month' Bard Labour.,1,,
Fine Months' Imprisonment,1,,
Eight Months Imprisonment.,1,,
Eighteen Months' Improsonment.,1,,
"Confined Two Years, To Commence At The Expiration Of The Sentence He Is At Present Undergoing",1,,
Confirmed Twelve Months.,1,,
"Confined Two Years, To Commence From The Expiration Of The Former Sentence",1,,
Eighteen Mother' Imprisonment,1,,
Confined Two Years;,1,,
"Confined Two Months, To Be Once Privately Whipped",1,,
"Eighteen Month' Hard Labour,",1,,
Eight Year'S Penal Servitude,1,,
Confined Two Years; Four Weeks Solitary,1,,
F Our Months' Hard Labour.,1,,
Confined Two Years; Six Months Solitary,1,,
Confuted Six Months.,1,,
"Confined Two Years; The Fourth, Eighth, And Twelfth Month Of Each Year In Solitary Confinement.",1,,
"Coombs, Six Months' Hard Labour.",1,,
"Confined Two Years; The Fourth, Eighth, And Twelfth Months Of Each Year Solitary",1,,
Confined Two Months:,1,,
Eight Months In In The Second Division.,1,,
"Fifteen Months' Hard Labour, Which Was To Cover The Whole Matter, The Court Stating That There Would Be No Further Prosecution Against The Prisoner For This Offence.",1,,
Confined Two Years; Three Months-Solitary,1,,
Fifteen Months' Hard-Labour.,1,,
Confined Two Months—The Last Week In The Second Month,1,,
Fifteen Months' Imprisonment Without Hard Labour.,1,,
Eighteen Month'S Impisonment.,1,,
Fifteen Months' Imprisonments,1,,
Confined Two Months—Two Weeks Solitary,1,,
Fifteen Mouths' Hard Labour.,1,,
Confined Two Hart And Two Months,1,,
Detention In A Borstal Institution For One Year.,1,,
Eighteen Month'S Imprisonment From The Expiration Of His Former Sentence.,1,,
Dunton Sentenced To Four Months' Hard Labour,1,,
"Eighteen Month'S Imprisonment,",1,,
Fiften Months' Hard Labour,1,,
Confined Two Month'S,1,,
"Eight Months', And",1,,
Eighteen Month'S Imprisonment. There Was Another Indictment Against The Prisoner,1,,
Eighteen Months' Imprisonmont.,1,,
Eighteen Month*' Imprisonment.,1,,
Confirmed Six Months,1,,
Eighteen Monthis' Imprisonment,1,,
Eighteen Months'Hard Labour;,1,,
Confined Twtlve Months,1,,
Eighteen Months’Hardlabour,1,,
"Eight Months, Hard Labour.",1,,
Eighteen Monty Hard Labour,1,,
Confined Until A Further Order Shall Be Made By The Authorities.,1,,
Eight Yean' Penal Servitude.,1,,
Confined Wine Months,1,,
"Eighteen, Months; All Without Hard Labour.",1,,
Confined Two Months.—The Last Week Solitary.,1,,
Eighteenmonths' Hard Labour.,1,,
Confined-Fourteen Days,1,,
Eihgteen Months' Hard Labour.,1,,
Confined-One Week.,1,,
Confned Two Days,1,,
Eight Months' Bard Labour.,1,,
"Evans, Three Years' Penal Servitude.",1,,
"Eighteen Months Imprisonment,",1,,
Fifteeen Years Penal Servitude.,1,,
Eight Months' Hard Lab Ur.,1,,
Confned Two Days.,1,,
"Confined Two Months, & Twice Whipped",1,,
"Eight Month, Without Hard Labour.",1,,
Eighteen Months In The Second Division,1,,
Fifteen Months Bard Labour.,1,,
"Confined Two Days, And To Be Delivered To Her Father",1,,
Eight Month' Imprisonment,1,,
Each—Six Months' Hard Labour,1,,
Fifteen Months;,1,,
"Confined, Nine Months",1,,
Covfined Six Months,1,,
Ee Months' Hard Labour.,1,,
D.—Twelve Months' Hard Labour.,1,,
"Eighteen Months, Imprisonment.",1,,
Fifteen Months' Hard Labour; And,1,,
"Eighteen Months, On The Indictment For Stealing, To Run Concurrently",1,,
Fifteen Months' Hard Labour.—There Were Two Other Indictments Against Her,1,,
"Eighteen Months,' Hard Labour.",1,,
Fifteen Months' Imprisoment.,1,,
"Confined, Seven Days",1,,
Detained During His Majesty'S Pleasure.,1,,
Eighteen Months',1,,
Detained Three Years In A Reformatory.,1,,
"Eighteen Months' Bard Labour,",1,,
Detained Three Years In The Redhill Reformatory.,1,,
Eighteen Months' Bard Labour.,1,,
"Eight Years' Penal Servitude, Each",1,,
Eighteen Months' Detention In A Borstal Institution.,1,,
"Eight Years' Penal Servitude, To Commence At The Expiration Of His Former Sentence Often Years' Penal Servitude",1,,
"Confined, Six Days",1,,
Fifteen Yeans' Penal Servitude. There Were Two Other Indictments Against The Prisoner For Like Offences,1,,
Eighteen Months' Hard Lab,1,,
Eight Years' Penal Servitude. (The Prisoner Had Been Twelve Times Convicted,1,,
"Eighteen Months' Hard Labom, To Run Concurrently With His Unexpired Sentence.",1,,
"Devine, Six Months' Hard Labour;",1,,
"Confined, Six, Months",1,,
Eight Years' Penal Servitude. The,1,,
Eighteen Months' Hard Labour After The Expiration If His Former Sentence,1,,
Eight Years'. Penal Servituds.,1,,
Eighteen Months' Hard Labour Against,1,,
"Fifteen, Years Penal Servitude.",1,,
"Eighteen Months' Hard Labour And Six Months For The Assault On Mcfarland, To Run Concurrently",1,,
Fight Months' Hard Labour.,1,,
"Egert, 15 Months'",1,,
Eight Months' In The Second Division.,1,,
"Confined, Three Months; Fourteen Days Solitary",1,,
Eight Months'. Hard Labour.,1,,
Eight Months' Hard Labour From Last Session,1,,
Eighteen Months' Imprisonment. There Was Another Indictment Against The Prisoner,1,,
Confined Two Weeks; One Week Solitary,1,,
Eighteen Months' Imprisonsent.,1,,
"Confined, Twelve Mouths",1,,
"Eighteen Months' More After The Expiration Of A Sentence Of Five Years Penal Servitude Passed At Cork In December, 1881, Upon Which He Was Out On A Ticket Of Leave",1,,
"Confined, Two Months",1,,
Eighteen Months' Second Division.,1,,
"Eighteen Months' Hard Labour For Each Offence, To Run Concurrently",1,,
Eighteen Months'. Imprisonment.,1,,
"Confined, Two Weeks; Three Days Solitary",1,,
Eight Monty Hard Labour.,1,,
"Eighteen Months' Hard Labour For Stealing The Lead,",1,,
Eighteen Months’ Hard Labour,1,,
Eghteen Months' Imprisonment.,1,,
"Eighteen Months""Hard Labour.",1,,
Confined Two Weeks; The Last Week Solitary,1,,
Eight Tears' Penal Servitude.,1,,
Eight Months' Hard Labour-Labour.,1,,
Eighteen Monty Hard Labour.,1,,
"Eighteen Months' Hard Labour On Each Count, To Run Concurrently.",1,,
Eighteen Mouths' Hard Labour,1,,
Confined.,1,,
Eighteen Mouths' Imprisonment.,1,,
"Confined Two Months On Each Count, In All Six Months",1,,
Eight Year Penal Servitude.,1,,
"Eighteen Months' Hard Labour On Each Indictment, To Run Concurrently;",1,,
"Eighteen, Months' Hard Labour.",1,,
"Confined Two Months, The Last Two Days Solitary",1,,
Conflned Six Months.,1,,
Eight Months' Hard Labour.—There Were Two Other Indictments Against The Prisoner,1,,
Eigldeen Months' Imprisonment.,1,,
Fine Months' Imprisonment.,1,,
Eigteen Months' Hard Labour.,1,,
"Confined Two Months, The Last Fourteen Days Solitary",1,,
Eleven Days' Imprisonment In Newgate,1,,
Confined Two Months On Each Indictment,1,,
Confned Six Months.,1,,
Confined Two Months On This Indictment,1,,
Eleven Months' Imprisonment,1,,
"Eighteen Months' Hard Labour, After Undergoing The Remaining Three Years Of His Former Sentence",1,,
"Eleven Months"" Hard Labour;",1,,
Each Of The Prisoners Was Then Sentenced To Fifteen Years' Penal Servitude.,1,,
Confined Two Years And Two Months,1,,
"Eighteen Months' Hard Labour, And To Complete His Unexpired Term Of Five Years' Penal Servitude",1,,
Feighteen Months' Hard Labour.,1,,
"Eighteen Months' Hard Labour, Concurrent With His Former Sentence",1,,
Fifteen Calendar Months' Imprisonment.,1,,
"Eighteen Months' Hard Labour, In Addition To The Eighteen Months Remaining Of His Former Sentence",1,,
Fifteen Month' Hard Labour,1,,
Confinedfour Months.,1,,
"Confined Two Months, And Three Years' In A Reformatory.",1,,
"Eighteen Months' Hard Labour, The Last Ten Days In Solitary Confinement",1,,
"Fifteen Month'S Hard Labour On The First Count And Twelve Month'S Hard Labour On The Others, To Run Concurrently",1,,
"Eighteen Months' Hard Labour, To Commence At The Expiration Of A Nine Months' Sentence Which He Is Now Undergoing For Burglary.",1,,
Fifteen Month'S Herd Labour,1,,
Confinedr Four Months,1,,
Conjined Two Months,1,,
Confined Two Month*,1,,
Fifteen Months Hard Labour,1,,
"Eighteen Months' Hard Labour; At The End Of That Time, The Prisoner To Be Deported, Under The Aliens Act.",1,,
"Confined Two Months, Without Hard Labour",1,,
Eighteen Months' Hard Labour; Having Still To Serve Twenty-One Months Of His Former Sentence,1,,
Eight Month' Imprisonment.,1,,
Eighteen Months' Hard Labour:,1,,
"Cooper, Five Years'",1,,
Confineds Fourteen Days Solitary,1,,
Confined Two Years In The House Of Correction,1,,
Eighteen Months' Hard Labour. The,1,,
Confined Two Years In The House Of Correction; Six Weeks Solitary,1,,
Eighteen Months' Hard Labourer,1,,
Fifteen Months' Hard Labour And Eighteen Strokes With The Birch Rod,1,,
Eighteen Months' Hard Labuor.,1,,
"Crews, Eight Months' Hard Labour",1,,
"Eighteen Months' Hard, Labour.",1,,
"Daniels, 12 Months' Hard Labour.",1,,
Eighteen Months' Hard' Labour.,1,,
"Davidson, 18 Months' Hard Labour",1,,
Eighteen Months' Imperisonment,1,,
Dealing With The Case On The Verdict He Passed A Sentence Of 12 Months' Hard Labour.,1,,
Eighteen Months' Imperisonment.,1,,
Fifteen Months' Hard Labour. The Labour,1,,
Eighteen Months' Impisonment.,1,,
Fifteen Months' Hard Lalour.,1,,
Eighteen Months' Imporionments.,1,,
Fifteen Months' Imprisomeant,1,,
Eighteen Months' Imprimment.,1,,
Detained And Taken Care Of As Long As It Was Necessary.,1,,
Eighteen Months' Imprismment,1,,
Detained During His Majesty'S Pleasure,1,,
Eighteen Months' Imprisomment.,1,,
Fifteen Months' Imprisonment Under The Borstal System.,1,,
Eighteen Months' Imprison,1,,
"Fifteen Months' Imprisonment,",1,,
Eighteen Months' Imprison-Ment.,1,,
Confined Two Months And Three Years In A Reformatory.,1,,
Eighteen Months' Imprison.,1,,
Detained Three Years In Middlesex Reformatory.,1,,
Eighteen Months' Imprisonmenst,1,,
Fifteen Months' Imprisonment. And,1,,
"Confined Two Months, Three Days In Each Week Solitary",1,,
"Fifteen Months', Hard Labour.",1,,
Confiped One Year.,1,,
Fifteen Months’ Hard Labour.,1,,
Eighteen Months' Imprisonment And To Pay The Cods Of The Prosecution,1,,
Fifteen Monts' Hard Labour.,1,,
Eighteen Months' Imprisonment And To Pay The Costs Of The Prosecution,1,,
Fifteen Moths'S Hard Labour.,1,,
Confired Five Days.,1,,
Detention During His Majesty'S Pleasure.,1,,
Confired One Year.,1,,
Fifteen Year'S Penal Servitude,1,,
"Eight Months' Imprisonment, First Division.",1,,
"Confined Two Years On Each Indictment, But The Court Recommended That The Latter Should Not Be Carried Into Effect",1,,
Eighteen Months' Imprisonment With Hard Labour,1,,
"Fifteen Years Penal Servitude, To Be Concurrent With His Former Sentence, Only Commencing From The Present Conviction",1,,
Eighteen Months' Imprisonment Without Hard Labour,1,,
"Fifteen Years, Penal Servitude.",1,,
"Eight Months' Imprisonment, First-Division;",1,,
"Diggin, 18 Months' Hard Labour;",1,,
"Eighteen Months' Imprisonment, And",1,,
"Dukelow, Two Months' Hard Labour",1,,
"Eighteen Months' Imprisonment, And To Pay The Costs Of The Prosecution",1,,
"Fifteen Years' Penal Servitude,",1,,
"Eighteen Months' Imprisonment, And Twenty-Five Lashes With The Cut",1,,
Eight Years': Penal Servitude,1,,
Confined Two Years And One Week.,1,,
Fifteen Years'Penal Servitude.,1,,
"Eighteen Months' Imprisonment, Second Division, On Each Count, To Run Concurrently.",1,,
"Fifteen, Months' Imprisonment.",1,,
"Eighteen Months' Imprisonment, Second Division;",1,,
Fifteen. Years' Penal Servitude.,1,,
"Eight Months' Imprisonment, Without Hard Labour.",1,,
"Fiftteen Months' Hard Labour, With Solitary Confinement The Last Fortnight.",1,,
"Eighteen Months' Imprisonment, To Run Concurrently With That Sentence",1,,
Fighteen Months' Hard Labour,1,,
"Eighteen Months' Imprisonment, With Hard Labour",1,,
Confined Two Years On The First Indictment,1,,
Confined Two Years And Three Months,1,,
"Eighteen Months' Hard Labour On The First Count, Nine Months' Hard Labour On The Second Count, To Run Concurrently.",1,,
Confined Twelve Monthi,1,,
"Confined Three Months, The Last Two Weeks Solitary",1,,
Confined One Month; Three Days Solitary,1,,
Confined For Four Months,1,,
Confined One Year More,1,,
"Confined Nine Months, The Last Fourteen Days Solitary",1,,
"Confined Nine Months,",1,,
Confined Seven,1,,
Confined Fourteen Days',1,,
"Confined Nine Months, Without Hard Labour, Being Ill",1,,
"Confined One Week, Her Father Undertaking To Procure Her A Situation",1,,
Confined Seven Days In Newgate,1,,
Confined Tuxlve Months,1,,
Confined Seven Days Solitary,1,,
Confined One Year; One Week Solitary,1,,
"Confined Seven Days,",1,,
Confined Three Monthins,1,,
"Confined Seven Days, Having Already Been In Custody Twelve Weeks",1,,
Confined Four Months Without Hard Labour,1,,
"Confined Seven Days, Solitary",1,,
"Confined Three Months, Having Been Four Months In Custody",1,,
Confined Four Months; One Week Solitary,1,,
Confined One War,1,,
"Confined Seven Months,",1,,
Confined Three Months.—The Last Week Solitary.,1,,
Confined Seven Years,1,,
Confined Three. Months.,1,,
Confined Nine Months; Four Weeks Solitary,1,,
Confined Twelve Calendar Months,1,,
Confined Nine Months; The Last Month Solitary,1,,
"Confined Twelve Months On Each Count, Each Sentence Commencing At The Expiration Of The Former",1,,
Confined Nine Months; The Last Week Solitary,1,,
Confined Twelve Months; Last Week Solitary,1,,
Confined Sit Months,1,,
"Confined Nine Months, Nine Weeks Solitary",1,,
Confined Nine Months; Two Months Solitary,1,,
Confined Three Months [Sentence Altered: See Supplementary Information At The End Of The Session,1,,
Confined Six 'Weeks,1,,
Confined Three Months From The Expiration Of His Other Sentence,1,,
Confined Six Daps,1,,
"Confined Three Months On The First Indictment, And Six Weeks On The Second.",1,,
Confined Four Months; The First And Last Week Solitary,1,,
"Confined Three Months, And Three Years In A Reformatory.",1,,
Confined Six Days (His Father Undertaking To Send Him To School At Once).,1,,
Confined Fourteen Days'.,1,,
Confined Six Days Solitary,1,,
"Confined Three Months, To Commence At The Expiration Of A Sentence Of Two Years In Lewes Gaol, Which He Was At Present Undergoing.",1,,
"Confined Six Days, Newgate",1,,
Confined One Week Solitary,1,,
Confined Four Months; The Last Month Solitary,1,,
Confined Months,1,,
Confined Four Months; The Last Week In Each Month Solitary,1,,
Confined Three Moths,1,,
Confined Six Monlhi,1,,
"Confined One Year Upon Each Uttering, The Second Year To Commence At The Expiration Of The First",1,,
Confined Nine Months*,1,,
Confined Tour Months,1,,
Confined Six Month: Six Weeks Solitary.,1,,
Confined Tweke Months,1,,
Confined Six Month.,1,,
"Confined One Year, The Last Fortnight Solitary",1,,
Confined Six Month'S,1,,
"Confined Four Months, Fined 20",1,,
Confined Four Months; The Rector Of The Parish Undertaking To Send Him Abroad.,1,,
"Confined Twelve Months On The First Indictment, And Three Months More On The Second.",1,,
Confined Six Months (There Was Another Indictment Against The Prisoner,1,,
"Confined Twelve Months, The First And Last Week Solitary",1,,
Confined Six Months (There Were Two Other Indictments Against The Prisoner,1,,
Confined Twelve Months; Three Weeks Solitary,1,,
Confined Four Days—The Last Day Solitary,1,,
"Confined Nine Months, And",1,,
Confined For Eighteen Months,1,,
Confined Pour Months,1,,
"Confined Four Days, And Delivered To Her Husband, Who Engaged To Receive Her",1,,
Confined Fourteen Days; Four To Be Solitary,1,,
Confined Four Days; Being Far Advanced In Pregnancy,1,,
Confined One Month; The First And Last Week Solitary,1,,
Confined Six Months From His Former Sentence,1,,
Confined Three Months For Each Indictment,1,,
Confined Six Months From The Expiration Of His Former Sentence,1,,
"Confined Three Months From The Time Of Her Committal, She Being Seriously Indisposed",1,,
Confined Six Months From The Expiration Of His Other Sentence,1,,
Confined One Month.—The Last Week Solitary.,1,,
Confined Six Months In Giltspur-Street Compter,1,,
Confined Three Months Without Hard Labour,1,,
Confined Six Months In Newgate,1,,
"Confined One Months, Fourteen Days Solitary",1,,
Confined Nine-Months,1,,
"Confined Three Months, Fined 5L",1,,
Confined Nineteen Days,1,,
"Confined Three Months, One Fortnight Solitary",1,,
Confined Ntne Months,1,,
"Confined Three Months, The Last Fortnight Solitary",1,,
Confined Ode Month,1,,
"Confined Three Months, The Last Week Solitary,",1,,
"Confined Six Months On The First Indictment,",1,,
"Confined Three Months, Without Hard Labour, Being Lane",1,,
Confined On Year,1,,
Confined Fourteen Months.,1,,
"Confined Four Weeks, Solitary",1,,
Confined Three Months; The First And Last Week Solitary,1,,
Confined Six Months Three Weeks Solitary,1,,
"Confined Three Months; Three Weeks Solitary,",1,,
Confined Six Months—Penitentiary,1,,
Confined Nice Months,1,,
Confined Six Months—The First And Last Week Solitary,1,,
Confined Four Months—One Week In Each Month Solitary,1,,
Confined Six Months—The Last Week Solitary,1,,
Confined One Year Longer,1,,
Confined Four Days.,1,,
Confined One Year More.,1,,
Confined Six Months—Three Weeks Solitary.,1,,
Confined Three Years—Three Months Solitary,1,,
"Confined One Day,",1,,
Confined Threemonths,1,,
"Confined Six Months, And Three Years In A Reformatory",1,,
Confined Tow Years,1,,
"Confined Six Months, Fourteen Days Hard Labour, Seven Days Solitary Confinement, Alternately",1,,
Confined Twalve Months,1,,
"Confined Six Months, Fourteen Days Solitary",1,,
"Confined One Year, Before Mr",1,,
Confined One Day;,1,,
Confined Twelve Monflis,1,,
Confined Four-Teen Days,1,,
"Confined Four Months, And Afterwards Sent To A Reformatory For Five Years.",1,,
"Confined Six Months, One Week In Each Two Months To Be Solitary",1,,
Confined One Year;,1,,
"Confined For Seven Days, And Delivered To Her Friends",1,,
Confined Twelve Months From The Expriration Of His Present Sentence,1,,
"Confined Six Months, The First And Last Week Solitary;",1,,
"Confined Twelve Months On The First Count, And Twelve Months On The Second, The Second Sentence To Commence At The Expiration Of The First",1,,
"Confined Six Months, The Last Week In Each Of The Three Last Months Solitary",1,,
Confined Twelve Months-,1,,
Confined Four Month.,1,,
"Confined Twelve Months, (The Prisoner Received A Good Character",1,,
"Confined Six Months, The Lnst Week Solitary",1,,
Confined One Year; The First Two Days In Every Month Solitary,1,,
Confined One Fortnight In Newgate,1,,
Confined Nine Months On The First Indictment,1,,
"Confined Six Months, With Hard Labour, Such As Would Be Suitable To His Age And Condition",1,,
Confined Twelve Months. Recommended To Be Sent To A Reformatory School.,1,,
"Confined One Fortnight, Solitary",1,,
Confined Twelve Montlis,1,,
"Confined Six Months, Without Labour",1,,
Confined One Years; Last Week Solitary,1,,
Confined One Hour,1,,
Confined Twleve Months,1,,
